Course,Daytime/evening attendance,Previous qualification,Mjob,Fjob,Educational special needs,Debtor,Tuition fees up to date,sex,Scholarship holder,age,G1,G2,Target,famsize,Pstatus,guardian,studytime,failures,schoolsup,famsup,paid,activities,higher,internet,famrel,health,absences,G3
10.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,21.0,12.166666666666666,13.285714285714286,0.0,1.0,1.0,0.0,2.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,6.4,13.2
2.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
3.0,0.0,9.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,42.0,11.666666666666666,13.666666666666666,0.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
8.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,18.0,12.4,14.166666666666666,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
5.0,1.0,1.0,10.0,7.0,0.0,0.0,1.0,0.0,1.0,19.0,13.4,12.833333333333334,0.0,1.0,1.0,0.0,2.4,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,8.2,13.2
11.0,1.0,1.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,18.0,12.0,12.5,0.0,1.0,1.0,0.0,1.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,2.8,1.4,13.6
6.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,21.0,14.2,14.8,0.0,1.0,1.0,0.0,2.2,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.6,7.6,13.8
10.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,20.0,12.125,14.428571428571429,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.8,5.0,14.2
16.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,20.0,13.857142857142858,13.285714285714286,0.0,1.0,1.0,0.0,2.6,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.0,10.4,13.4
6.0,1.0,14.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,21.0,11.75,12.333333333333334,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.6,2.8,6.4,12.0
12.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,19.0,14.283333333333337,13.125555555555556,0.0,1.0,1.0,0.0,3.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.6,8.4,13.4
10.0,1.0,1.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,21.0,13.272727272727272,13.0,0.0,1.0,1.0,0.0,2.2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.4,7.6,13.8
5.0,1.0,1.0,23.0,44.0,1.0,0.0,1.0,0.0,0.0,19.0,14.666666666666666,15.142857142857142,0.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,1.8,5.2,14.8
12.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,19.0,15.114999999999998,15.092,0.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.2,7.0,15.0
2.0,1.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.4,0.0,0.0
6.0,1.0,14.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,22.0,15.0,13.142857142857142,0.0,1.0,1.0,0.0,2.4,1.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,3.8,10.0,13.8
16.0,1.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,21.0,13.2,14.333333333333334,0.0,1.0,1.0,0.0,2.4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.6,5.2,14.2
11.0,1.0,1.0,6.0,9.0,0.0,0.0,1.0,0.0,1.0,18.0,11.0,10.333333333333334,1.0,1.0,1.0,0.0,1.6,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.0,3.2,10.8
12.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,20.0,14.565714285714288,14.565714285714288,0.0,1.0,1.0,0.0,2.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,8.0,13.8
14.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,12.0,10.75,1.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.8,9.0,11.4
10.0,1.0,1.0,8.0,10.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
12.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,23.0,13.796666666666669,13.775,0.0,1.0,1.0,0.0,2.2,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.6,7.6,13.8
15.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,14.833333333333334,15.333333333333334,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,2.0,2.4,15.6
10.0,1.0,14.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,20.0,12.833333333333334,13.833333333333334,0.0,1.0,1.0,0.0,2.4,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.2,2.8,13.4
12.0,1.0,1.0,6.0,10.0,0.0,0.0,1.0,0.0,1.0,18.0,14.962857142857144,14.962857142857144,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.4,1.2,15.2
9.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,20.0,12.0,11.2,0.0,1.0,1.0,0.0,2.6,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.8,15.4,11.0
12.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,18.0,12.4,12.8,0.0,1.0,1.0,0.0,1.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.6,3.0,3.4,13.6
14.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,20.0,15.571428571428571,17.166666666666668,0.0,1.0,1.0,0.0,2.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.6,3.6,1.6,17.0
12.0,1.0,1.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,19.0,13.714285714285714,13.714285714285714,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.2,5.2,14.0
6.0,1.0,14.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,21.0,13.142857142857142,12.166666666666666,0.0,1.0,1.0,0.0,2.8,0.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.4,15.8,12.0
5.0,1.0,17.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,33.0,15.0,11.0,0.0,1.0,1.0,0.0,2.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,4.6,4.0,5.6,11.8
6.0,1.0,1.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,24.0,13.0,0.0,1.0,1.0,1.0,0.0,2.2,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,0.0,0.0
10.0,1.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,20.0,12.0,12.75,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,12.4
2.0,1.0,1.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.4,0.0,0.0
5.0,1.0,1.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,15.166666666666666,14.166666666666666,0.0,1.0,1.0,0.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.0,4.8,14.8
3.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,29.0,12.0,10.5,1.0,1.0,1.0,0.0,1.8,2.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.2,8.8,8.8
12.0,1.0,1.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0,18.0,13.642857142857142,14.772727272727272,0.0,1.0,1.0,0.0,2.8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.8,1.4,15.4
15.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,19.0,12.666666666666666,12.714285714285714,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,2.6,2.6,13.0
2.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
10.0,1.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,1.0,18.0,10.8,10.5,0.0,1.0,1.0,0.0,1.6,0.8,1.0,0.0,1.0,1.0,0.0,0.0,3.8,4.4,3.2,11.8
12.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,19.0,14.25,13.063636363636364,0.0,1.0,1.0,0.0,2.4,0.6,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.4,7.6,13.4
16.0,1.0,1.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,20.0,12.153846153846152,12.9,1.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,12.4
10.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,19.0,11.5,10.5,0.0,1.0,1.0,0.0,1.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.4,2.8,7.8,10.6
11.0,1.0,1.0,8.0,6.0,0.0,0.0,1.0,0.0,1.0,19.0,12.25,12.333333333333334,0.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.2,2.4,13.2
5.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,18.0,12.0,11.142857142857142,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.2,6.6,12.2
12.0,1.0,1.0,6.0,8.0,0.0,0.0,1.0,0.0,1.0,18.0,13.40375,13.40375,0.0,1.0,1.0,0.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.8,1.8,13.4
11.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,19.0,11.333333333333334,12.666666666666666,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,12.4
15.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,20.0,12.2,12.333333333333334,1.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,12.4
2.0,1.0,1.0,10.0,7.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.4,0.0,0.0
12.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.4,0.0,0.0
4.0,1.0,1.0,3.0,5.0,0.0,1.0,0.0,1.0,0.0,35.0,16.166666666666668,16.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.8,6.4,15.2
7.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,18.0,11.0,11.0,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,4.2,0.8,11.4
2.0,1.0,1.0,6.0,9.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
15.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,1.0,1.0,19.0,12.0,12.285714285714286,0.0,1.0,1.0,0.0,2.4,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.0,3.2,12.8
9.0,1.0,1.0,6.0,8.0,0.0,0.0,1.0,1.0,0.0,20.0,10.5,12.25,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.2,9.6,12.0
5.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,19.0,11.666666666666666,10.333333333333334,0.0,1.0,1.0,0.0,1.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.4,2.8,9.4,10.4
9.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,19.0,11.0,10.0,1.0,1.0,1.0,0.0,1.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.6,3.2,4.2,10.4
13.0,1.0,1.0,10.0,11.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
3.0,0.0,1.0,10.0,8.0,0.0,1.0,0.0,1.0,0.0,29.0,12.5,0.0,1.0,1.0,1.0,0.0,1.6,2.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,2.8,3.0,2.4
12.0,1.0,1.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,24.0,11.294444444444444,12.6,0.0,1.0,1.0,0.0,2.4,0.8,1.0,0.0,1.0,1.0,0.0,0.0,3.2,3.0,8.2,12.6
11.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,19.0,11.2,12.5,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,12.4
2.0,1.0,3.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,37.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,5.6,2.6
5.0,1.0,1.0,5.0,11.0,0.0,0.0,1.0,1.0,0.0,18.0,13.2,11.8,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.4,4.0,12.2
7.0,1.0,14.0,10.0,9.0,0.0,0.0,1.0,1.0,1.0,20.0,14.142857142857142,14.125,0.0,1.0,1.0,0.0,2.2,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.6,7.6,13.8
9.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.4,0.0,0.0
9.0,1.0,1.0,10.0,9.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,13.333333333333334,0.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.6,5.4,7.8
9.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,1.0,1.0,22.0,12.333333333333334,10.571428571428571,0.0,1.0,1.0,0.0,2.2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,2.8,18.2,10.6
15.0,1.0,1.0,10.0,6.0,0.0,1.0,0.0,1.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.4,0.0,0.0
12.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,18.0,13.1,13.1,0.0,1.0,1.0,0.0,2.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.2,1.8,13.4
5.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,19.0,13.5,13.166666666666666,0.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.2,4.6,13.4
7.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,19.0,10.2,12.0,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.2,4.0,9.6,12.0
10.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,19.0,11.571428571428571,13.0,1.0,1.0,1.0,0.0,2.4,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,2.0,2.6,13.4
4.0,1.0,14.0,10.0,8.0,0.0,1.0,1.0,1.0,0.0,21.0,15.285714285714286,15.166666666666666,0.0,1.0,1.0,0.0,2.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.0,8.4,14.4
15.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,19.0,12.6,11.0,0.0,1.0,1.0,0.0,2.4,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,18.6,10.8
13.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,18.0,13.433333333333332,13.6,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
9.0,1.0,1.0,5.0,10.0,0.0,0.0,1.0,1.0,0.0,19.0,11.6,11.0,1.0,1.0,1.0,0.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.8,9.4,11.2
15.0,1.0,17.0,5.0,9.0,0.0,0.0,1.0,1.0,0.0,25.0,14.666666666666666,13.5,0.0,1.0,1.0,0.0,2.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,8.0,13.8
5.0,1.0,1.0,10.0,9.0,0.0,0.0,1.0,1.0,0.0,22.0,14.666666666666666,14.666666666666666,0.0,1.0,1.0,0.0,2.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,8.0,13.8
12.0,1.0,1.0,5.0,10.0,0.0,0.0,1.0,1.0,0.0,24.0,12.742857142857144,12.742857142857144,0.0,1.0,1.0,0.0,2.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.6,4.0,13.8
12.0,1.0,1.0,6.0,11.0,0.0,0.0,1.0,1.0,0.0,19.0,11.975,13.12857142857143,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.6,1.6,2.2,13.6
7.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,18.0,12.25,11.666666666666666,0.0,1.0,1.0,0.0,2.2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.4,2.6,13.6
2.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
12.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,1.0,1.0,19.0,14.935714285714283,14.935714285714283,0.0,1.0,1.0,0.0,2.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.2,6.8,14.6
11.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,19.0,10.5,10.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.8,4.2,4.2,10.6
14.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,19.0,13.333333333333334,13.0,0.0,1.0,1.0,0.0,2.4,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.8,4.0,3.2,13.0
4.0,1.0,1.0,10.0,7.0,0.0,1.0,1.0,1.0,0.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
15.0,1.0,1.0,10.0,4.0,0.0,0.0,1.0,1.0,0.0,47.0,13.8,14.0,1.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
5.0,1.0,1.0,4.0,10.0,0.0,0.0,1.0,1.0,0.0,19.0,11.833333333333334,10.75,0.0,1.0,1.0,0.0,2.2,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.8,10.2,11.2
2.0,1.0,1.0,5.0,9.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
2.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.4,0.0,0.0
9.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,28.0,10.0,0.0,1.0,1.0,1.0,0.0,1.8,1.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.8,0.0,0.0
11.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,11.5,11.666666666666666,1.0,1.0,1.0,0.0,2.6,0.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,2.8,8.8,11.6
11.0,1.0,1.0,6.0,8.0,0.0,0.0,1.0,1.0,1.0,18.0,10.666666666666666,12.0,0.0,1.0,1.0,0.0,1.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.0,3.6,12.6
2.0,1.0,1.0,5.0,9.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
11.0,1.0,1.0,10.0,5.0,0.0,0.0,1.0,1.0,0.0,19.0,12.75,13.0,0.0,1.0,1.0,0.0,2.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.0,1.8,13.2
11.0,1.0,12.0,5.0,6.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
8.0,1.0,1.0,29.0,29.0,0.0,0.0,1.0,1.0,0.0,24.0,11.333333333333334,11.333333333333334,0.0,1.0,1.0,0.0,2.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.4,8.0,10.2
6.0,1.0,9.0,10.0,9.0,0.0,1.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
11.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,28.0,13.0,12.2,0.0,1.0,1.0,0.0,2.2,1.6,1.0,0.0,1.0,1.0,0.0,0.0,3.8,3.8,6.6,12.8
17.0,0.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,37.0,10.75,11.333333333333334,0.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
7.0,1.0,1.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,19.0,12.0,10.5,0.0,1.0,1.0,0.0,2.2,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.2,15.6,11.2
12.0,1.0,1.0,6.0,8.0,0.0,0.0,1.0,1.0,1.0,18.0,13.462857142857144,13.90625,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.6,4.6,14.0
11.0,1.0,12.0,12.0,12.0,0.0,0.0,1.0,1.0,0.0,48.0,10.0,10.0,1.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
10.0,1.0,1.0,10.0,9.0,0.0,0.0,1.0,1.0,0.0,21.0,12.333333333333334,13.666666666666666,0.0,1.0,1.0,0.0,2.6,0.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,2.6,3.2,13.8
12.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,1.0,19.0,12.528571428571428,12.416666666666666,0.0,1.0,1.0,0.0,2.8,0.2,1.0,0.0,1.0,1.0,0.0,0.0,4.4,3.0,2.6,12.4
12.0,1.0,1.0,10.0,11.0,0.0,0.0,1.0,1.0,1.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,1.2,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,0.0,0.0
7.0,1.0,1.0,10.0,9.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,1.4,1.2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.2,1.6,1.0
8.0,1.0,1.0,5.0,11.0,0.0,0.0,1.0,1.0,0.0,18.0,13.6,13.25,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.2,3.8,3.2,14.0
10.0,1.0,14.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,22.0,12.333333333333334,14.0,1.0,1.0,1.0,0.0,2.4,0.8,1.0,0.0,1.0,1.0,0.0,0.0,4.4,2.6,3.2,14.4
2.0,1.0,1.0,10.0,8.0,0.0,0.0,1.0,1.0,0.0,25.0,11.454545454545457,12.25,1.0,1.0,1.0,0.0,2.4,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.4,9.0,11.8
6.0,1.0,15.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,27.0,13.5,14.4,1.0,1.0,1.0,0.0,2.6,1.4,1.0,0.0,1.0,1.0,0.0,0.0,4.2,4.2,4.8,14.0
7.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.8,2.2,6.2,4.0
17.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,31.0,11.0,0.0,1.0,1.0,1.0,0.0,1.4,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.4,2.0,6.2,4.0
11.0,1.0,1.0,10.0,7.0,0.0,0.0,1.0,1.0,0.0,54.0,13.714285714285714,14.333333333333334,1.0,1.0,1.0,0.0,1.6,2.6,1.0,0.0,1.0,1.0,0.0,0.0,4.6,2.8,10.4,8.4
1.0,1.0,15.0,6.0,7.0,0.0,1.0,0.0,1.0,0.0,25.0,12.363636363636363,12.25,1.0,1.0,1.0,0.0,2.6,1.2,1.0,0.0,1.0,1.0,0.0,0.0,3.4,3.4,8.2,12.8
4.0,1.0,14.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,20.0,10.666666666666666,11.5,0.0,1.0,1.0,0.0,2.0,0.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.2,11.2,11.4
